"PASSENGERS","FREIGHT","MAIL","DISTANCE","UNIQUE_CARRIER","AIRLINE_ID","UNIQUE_CARRIER_NAME","UNIQUE_CARRIER_ENTITY","REGION","CARRIER","CARRIER_NAME","CARRIER_GROUP","CARRIER_GROUP_NEW","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","ORIGIN_STATE_FIPS","ORIGIN_STATE_NM","ORIGIN_WAC","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","DEST_STATE_FIPS","DEST_STATE_NM","DEST_WAC","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
5724.00,0.00,0.00,844.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11638,1163805,31638,"FAT","Fresno, CA","CA","06","California",91,2017,2,6,2,"F",
5742.00,0.00,0.00,775.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,10423,1042302,30423,"AUS","Austin, TX","TX","48","Texas",74,2017,2,6,2,"F",
5761.00,0.00,0.00,1014.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,10693,1069302,30693,"BNA","Nashville, TN","TN","47","Tennessee",54,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,3,"F",
5775.00,0.00,0.00,1703.00,"NK",20416,"Spirit Air Lines","06830","D","NK","Spirit Air Lines",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11697,1169704,32467,"FLL","Fort Lauderdale, FL","FL","12","Florida",33,2017,2,6,4,"F",
5936.00,888.00,0.00,420.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,12278,1227803,30928,"ICT","Wichita, KS","KS","20","Kansas",62,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,1,"F",
5979.00,0.00,0.00,1201.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11042,1104203,30647,"CLE","Cleveland, OH","OH","39","Ohio",44,2017,2,6,3,"F",
6081.00,1255.00,0.00,495.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,13851,1385103,33851,"OKC","Oklahoma City, OK","OK","40","Oklahoma",73,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,1,"F",
6090.00,0.00,0.00,250.00,"G7",20500,"GoJet Airlines LLC d/b/a United Express","07041","D","G7","GoJet Airlines LLC d/b/a United Express",2,2,11413,1141304,30285,"DRO","Durango, CO","CO","08","Colorado",82,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,1,"F",
6129.00,0.00,0.00,250.00,"G7",20500,"GoJet Airlines LLC d/b/a United Express","07041","D","G7","GoJet Airlines LLC d/b/a United Express",2,2,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11413,1141304,30285,"DRO","Durango, CO","CO","08","Colorado",82,2017,2,6,1,"F",
6141.00,0.00,0.00,872.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,13244,1324402,33244,"MEM","Memphis, TN","TN","47","Tennessee",54,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
6144.00,1547.00,10354.00,1062.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,13495,1349503,33495,"MSY","New Orleans, LA","LA","22","Louisiana",72,2017,2,6,3,"F",
6380.00,10631.00,0.00,639.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,15376,1537602,30436,"TUS","Tucson, AZ","AZ","04","Arizona",81,2017,2,6,2,"F",
6416.00,0.00,0.00,872.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,13244,1324402,33244,"MEM","Memphis, TN","TN","47","Tennessee",54,2017,2,6,2,"F",
6506.00,0.00,0.00,775.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,10423,1042302,30423,"AUS","Austin, TX","TX","48","Texas",74,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
6507.00,927.00,0.00,819.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,13891,1389101,32575,"ONT","Ontario, CA","CA","06","California",91,2017,2,6,2,"F",
6520.00,13325.00,0.00,1703.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11697,1169704,32467,"FLL","Fort Lauderdale, FL","FL","12","Florida",33,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,4,"F",
6620.00,6877.00,0.00,1703.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11697,1169704,32467,"FLL","Fort Lauderdale, FL","FL","12","Florida",33,2017,2,6,4,"F",
6662.00,4870.00,0.00,1337.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,2017,2,6,3,"F",
6750.00,569.00,0.00,819.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,13891,1389101,32575,"ONT","Ontario, CA","CA","06","California",91,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
6768.00,1153.00,0.00,1337.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,3,"F",
6947.00,13012.00,0.00,804.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14570,1457002,34570,"RNO","Reno, NV","NV","32","Nevada",85,2017,2,6,2,"F",
6962.00,0.00,0.00,1626.00,"B6",20409,"JetBlue Airways","06673","D","B6","JetBlue Airways",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,12478,1247803,31703,"JFK","New York, NY","NY","36","New York",22,2017,2,6,4,"F",
7016.00,193.00,0.00,826.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,13485,1348502,33485,"MSN","Madison, WI","WI","55","Wisconsin",45,2017,2,6,2,"F",
7039.00,1127.00,0.00,406.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,12441,1244102,32441,"JAC","Jackson, WY","WY","56","Wyoming",88,2017,2,6,1,"F",
7039.00,782.00,0.00,826.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,13485,1348502,33485,"MSN","Madison, WI","WI","55","Wisconsin",45,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
7063.00,0.00,0.00,1024.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,14747,1474703,30559,"SEA","Seattle, WA","WA","53","Washington",93,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,3,"F",
7140.00,12690.00,0.00,541.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,15370,1537002,34653,"TUL","Tulsa, OK","OK","40","Oklahoma",73,2017,2,6,2,"F",
7184.00,0.00,0.00,1626.00,"B6",20409,"JetBlue Airways","06673","D","B6","JetBlue Airways",3,3,12478,1247803,31703,"JFK","New York, NY","NY","36","New York",22,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,4,"F",
7202.00,2034.00,0.00,1290.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,14122,1412202,30198,"PIT","Pittsburgh, PA","PA","42","Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,3,"F",
7262.00,0.00,0.00,1024.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14747,1474703,30559,"SEA","Seattle, WA","WA","53","Washington",93,2017,2,6,3,"F",
7369.00,302.00,0.00,406.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,12441,1244102,32441,"JAC","Jackson, WY","WY","56","Wyoming",88,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,1,"F",
7454.00,9089.00,0.00,819.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,13891,1389101,32575,"ONT","Ontario, CA","CA","06","California",91,2017,2,6,2,"F",
7486.00,4134.00,0.00,541.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,15370,1537002,34653,"TUL","Tulsa, OK","OK","40","Oklahoma",73,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
7522.00,7890.00,8660.00,2405.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,10299,1029904,30299,"ANC","Anchorage, AK","AK","02","Alaska",1,2017,2,6,5,"F",
7534.00,2455.00,16629.00,794.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,14683,1468303,33214,"SAT","San Antonio, TX","TX","48","Texas",74,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
7691.00,2110.00,0.00,455.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,10620,1062002,30620,"BIL","Billings, MT","MT","30","Montana",84,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,1,"F",
7698.00,0.00,0.00,125.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,10372,1037203,30372,"ASE","Aspen, CO","CO","08","Colorado",82,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,1,"F",
7713.00,0.00,0.00,1754.00,"B6",20409,"JetBlue Airways","06673","D","B6","JetBlue Airways",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,10721,1072102,30721,"BOS","Boston, MA","MA","25","Massachusetts",13,2017,2,6,4,"F",
7713.00,2054.00,0.00,836.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11884,1188402,31884,"GEG","Spokane, WA","WA","53","Washington",93,2017,2,6,2,"F",
7738.00,0.00,0.00,1754.00,"B6",20409,"JetBlue Airways","06673","D","B6","JetBlue Airways",3,3,10721,1072102,30721,"BOS","Boston, MA","MA","25","Massachusetts",13,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,4,"F",
7753.00,1731.00,0.00,1620.00,"DL",19790,"Delta Air Lines Inc.","01260","D","DL","Delta Air Lines Inc.",3,3,12953,1295302,31703,"LGA","New York, NY","NY","36","New York",22,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,4,"F",
7763.00,513.00,0.00,896.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,13342,1334205,33342,"MKE","Milwaukee, WI","WI","55","Wisconsin",45,2017,2,6,2,"F",
7763.00,36042.00,0.00,1154.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11066,1106603,31066,"CMH","Columbus, OH","OH","39","Ohio",44,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,3,"F",
7786.00,21361.00,0.00,1062.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,13495,1349503,33495,"MSY","New Orleans, LA","LA","22","Louisiana",72,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,3,"F",
7787.00,457.00,0.00,896.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,13342,1334205,33342,"MKE","Milwaukee, WI","WI","55","Wisconsin",45,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
7787.00,2587.00,0.00,1062.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,13495,1349503,33495,"MSY","New Orleans, LA","LA","22","Louisiana",72,2017,2,6,3,"F",
7821.00,1202.00,0.00,836.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11884,1188402,31884,"GEG","Spokane, WA","WA","53","Washington",93,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
7832.00,5915.00,0.00,639.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,15376,1537602,30436,"TUS","Tucson, AZ","AZ","04","Arizona",81,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
7837.00,11925.00,0.00,836.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11884,1188402,31884,"GEG","Spokane, WA","WA","53","Washington",93,2017,2,6,2,"F",
7841.00,2167.00,0.00,1290.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14122,1412202,30198,"PIT","Pittsburgh, PA","PA","42","Pennsylvania",23,2017,2,6,3,"F",
7927.00,774.00,59160.00,977.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,12339,1233904,32337,"IND","Indianapolis, IN","IN","18","Indiana",42,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
7960.00,2246.00,9230.00,1062.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,13495,1349503,33495,"MSY","New Orleans, LA","LA","22","Louisiana",72,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,3,"F",
7982.00,1729.00,0.00,1703.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11697,1169704,32467,"FLL","Fort Lauderdale, FL","FL","12","Florida",33,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,4,"F",
8006.00,0.00,0.00,862.00,"NK",20416,"Spirit Air Lines","06830","D","NK","Spirit Air Lines",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,12892,1289205,32575,"LAX","Los Angeles, CA","CA","06","California",91,2017,2,6,2,"F",
8019.00,6244.00,51202.00,1558.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14100,1410002,34100,"PHL","Philadelphia, PA","PA","42","Pennsylvania",23,2017,2,6,4,"F",
8036.00,5309.00,26947.00,1436.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14492,1449202,34492,"RDU","Raleigh/Durham, NC","NC","37","North Carolina",36,2017,2,6,3,"F",
8068.00,8661.00,0.00,1123.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,3,"F",
8118.00,0.00,0.00,680.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
8150.00,3306.00,68264.00,1558.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,14100,1410002,34100,"PHL","Philadelphia, PA","PA","42","Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,4,"F",
8161.00,2516.00,0.00,836.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11884,1188402,31884,"GEG","Spokane, WA","WA","53","Washington",93,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
8199.00,3441.00,75036.00,1123.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,2017,2,6,3,"F",
8203.00,2060.00,1801.00,1436.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,14492,1449202,34492,"RDU","Raleigh/Durham, NC","NC","37","North Carolina",36,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,3,"F",
8244.00,8381.00,0.00,589.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11423,1142304,31423,"DSM","Des Moines, IA","IA","19","Iowa",61,2017,2,6,2,"F",
8259.00,722.00,0.00,1703.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11697,1169704,32467,"FLL","Fort Lauderdale, FL","FL","12","Florida",33,2017,2,6,4,"F",
8288.00,2336.00,0.00,1620.00,"DL",19790,"Delta Air Lines Inc.","01260","D","DL","Delta Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,12953,1295302,31703,"LGA","New York, NY","NY","36","New York",22,2017,2,6,4,"F",
8321.00,17715.00,0.00,1436.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,14492,1449202,34492,"RDU","Raleigh/Durham, NC","NC","37","North Carolina",36,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,3,"F",
8368.00,8622.00,0.00,1123.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,2017,2,6,3,"F",
8375.00,4012.00,29097.00,1201.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11042,1104203,30647,"CLE","Cleveland, OH","OH","39","Ohio",44,2017,2,6,3,"F",
8378.00,0.00,0.00,602.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
8393.00,9583.00,0.00,804.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,14570,1457002,34570,"RNO","Reno, NV","NV","32","Nevada",85,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
8420.00,933.00,0.00,589.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11423,1142304,31423,"DSM","Des Moines, IA","IA","19","Iowa",61,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
8434.00,0.00,0.00,602.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,2017,2,6,2,"F",
8501.00,1329.00,0.00,948.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14831,1483104,32457,"SJC","San Jose, CA","CA","06","California",91,2017,2,6,2,"F",
8502.00,0.00,0.00,680.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,2017,2,6,2,"F",
8505.00,20917.00,0.00,1436.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14492,1449202,34492,"RDU","Raleigh/Durham, NC","NC","37","North Carolina",36,2017,2,6,3,"F",
8568.00,248.00,0.00,948.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,14831,1483104,32457,"SJC","San Jose, CA","CA","06","California",91,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
8573.00,0.00,0.00,846.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14908,1490803,32575,"SNA","Santa Ana, CA","CA","06","California",91,2017,2,6,2,"F",
8613.00,7635.00,0.00,649.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,10713,1071302,30713,"BOI","Boise, ID","ID","16","Idaho",83,2017,2,6,2,"F",
8633.00,4828.00,43893.00,794.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14683,1468303,33214,"SAT","San Antonio, TX","TX","48","Texas",74,2017,2,6,2,"F",
8643.00,11266.00,0.00,649.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,10713,1071302,30713,"BOI","Boise, ID","ID","16","Idaho",83,2017,2,6,2,"F",
8650.00,3055.00,17936.00,775.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,10423,1042302,30423,"AUS","Austin, TX","TX","48","Texas",74,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
8660.00,7955.00,31813.00,455.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,10620,1062002,30620,"BIL","Billings, MT","MT","30","Montana",84,2017,2,6,1,"F",
8672.00,34233.00,0.00,1154.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11066,1106603,31066,"CMH","Columbus, OH","OH","39","Ohio",44,2017,2,6,3,"F",
8684.00,2203.00,57913.00,1290.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,14122,1412202,30198,"PIT","Pittsburgh, PA","PA","42","Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,3,"F",
8712.00,2731.00,0.00,649.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,10713,1071302,30713,"BOI","Boise, ID","ID","16","Idaho",83,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
8728.00,1102.00,62159.00,1123.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,3,"F",
8731.00,66.00,0.00,524.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,10849,1084903,30849,"BZN","Bozeman, MT","MT","30","Montana",84,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
8776.00,7953.00,70693.00,1199.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,2017,2,6,3,"F",
8800.00,1332.00,0.00,649.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,10713,1071302,30713,"BOI","Boise, ID","ID","16","Idaho",83,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
8816.00,7074.00,0.00,1620.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,12953,1295302,31703,"LGA","New York, NY","NY","36","New York",22,2017,2,6,4,"F",
8838.00,1406.00,105994.00,1199.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,3,"F",
8842.00,1899.00,31600.00,1290.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14122,1412202,30198,"PIT","Pittsburgh, PA","PA","42","Pennsylvania",23,2017,2,6,3,"F",
8854.00,0.00,0.00,1069.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11193,1119302,33105,"CVG","Cincinnati, OH","KY","21","Kentucky",52,2017,2,6,3,"F",
